x,y,Dist_400,Gini_count_group_400,Mean_count_group_400,Med_count_group_400,N_400,N_local,N_r800,Nv_count_group_400,R_count_group_400,R_count_group_r800,T_count_group_400,T_count_group_r800
3950,850,400,0.236044875,4.002386635,4,419,11,1642,419,0.4295942721,0.4171741778,180,685
3950,950,400,0.2292767788,3.95410628,4,414,8,1641,414,0.4275362319,0.4156002438,177,682
3950,1050,400,0.243219641,3.779661017,3,413,10,1626,413,0.4140435835,0.4169741697,171,678
3950,1150,400,0.2453605413,4.012048193,4,415,9,1635,415,0.4361445783,0.4171253823,181,682
3950,1250,412.3105626,0.2578699219,3.836601307,4,459,10,1614,459,0.4226579521,0.4250309789,194,686
3950,1350,412.3105626,0.2802607968,3.542923434,3,431,7,1600,431,0.4106728538,0.43,177,688
3950,1450,412.3105626,0.2693663062,3.718120805,4,447,5,1577,447,0.4228187919,0.4350031706,189,686
3950,1550,400,0.2466940589,4.019950125,4,401,6,1591,401,0.433915212,0.438089252,174,697
3950,1650,412.3105626,0.2740775313,4.060344828,4,464,7,1584,464,0.4396551724,0.4368686869,204,692
3950,1750,412.3105626,0.2810445784,4.045751634,5,459,3,1545,459,0.440087146,0.4355987055,202,673
3950,1850,400,0.294383171,4.156327543,4,403,10,1575,403,0.4367245658,0.4349206349,176,685
3950,1950,412.3105626,0.297869231,3.81838565,3,446,16,1569,446,0.4260089686,0.43722116,190,686
3950,2050,400,0.280095226,3.953316953,3,407,4,1587,407,0.4226044226,0.4417139256,172,701
3950,2150,400,0.2889488854,3.928217822,3,404,11,1567,404,0.4232673267,0.4390555201,171,688
3950,2250,400,0.2703640499,3.93062201,3,418,8,1591,418,0.4186602871,0.4362036455,175,694
3950,2350,400,0.2565415989,4.266009852,4,406,12,1578,406,0.4556650246,0.4258555133,185,672
3950,2450,400,0.2626303781,4.02905569,4,413,6,1549,413,0.4309927361,0.4293092318,178,665
3950,2550,412.3105626,0.2323250917,3.828389831,4,472,5,1541,472,0.4258474576,0.4328358209,201,667
3950,2650,400,0.2271368979,4,4,407,8,1562,407,0.4422604423,0.4340588988,180,678
3950,2750,400,0.2205369934,3.948402948,4,407,9,1547,407,0.4422604423,0.4369747899,180,676
3950,2850,412.3105626,0.2303659621,3.724604966,4,443,11,1542,443,0.4424379233,0.4429312581,196,683
3950,2950,412.3105626,0.2553272269,3.72,3,450,6,1543,450,0.4288888889,0.4406999352,193,680
3950,3050,400,0.2462539419,3.784653465,4,404,8,1542,404,0.4232673267,0.4435797665,171,684
3950,3150,412.3105626,0.2370516026,3.823779193,4,471,7,1544,471,0.4267515924,0.4384715026,201,677
3950,3250,412.3105626,0.253163763,3.944933921,4,454,6,1580,454,0.4471365639,0.4303797468,203,680
3950,3350,412.3105626,0.2428455011,3.993181818,4,440,8,1541,440,0.4613636364,0.4263465282,203,657
3950,3450,412.3105626,0.2398241934,3.770833333,4,432,13,1476,432,0.4490740741,0.4173441734,194,616
3950,3550,412.3105626,0.2325533265,3.847926267,4,434,8,1390,434,0.4516129032,0.4129496403,196,574
3950,3650,412.3105626,0.2140178854,3.961813842,4,419,5,1274,419,0.4558472554,0.4167974882,191,531
3950,3750,412.3105626,0.1959471649,3.88,4,400,7,1150,400,0.4325,0.4156521739,173,478
3950,3850,447.2135955,0.1979261878,3.873449132,4,403,8,1038,403,0.4193548387,0.4210019268,169,437
3950,3950,509.9019514,0.2123242373,3.76372315,4,419,7,903,419,0.4057279236,0.415282392,170,375
4050,50,509.9019514,0.2366453942,3.721549637,3,413,6,889,413,0.4043583535,0.4173228346,167,371
4050,150,447.2135955,0.2287264864,3.806845966,4,409,14,1012,409,0.4034229829,0.4258893281,165,431
4050,250,412.3105626,0.226518135,3.827423168,4,423,11,1143,423,0.3995271868,0.4286964129,169,490
4050,350,400,0.2294032976,3.763092269,3,401,3,1275,401,0.4014962594,0.4337254902,161,553
4050,450,400,0.230659649,3.77037037,4,405,9,1406,405,0.4,0.4281650071,162,602
4050,550,400,0.2411569593,4.007042254,4,426,8,1501,426,0.4107981221,0.4250499667,175,638
4050,650,400,0.2302881097,3.784688995,4,418,7,1565,418,0.4043062201,0.4249201278,169,665
4050,750,400,0.2375696502,3.962871287,4,404,12,1620,404,0.4331683168,0.4265432099,175,691
4050,850,400,0.2135185896,3.964705882,4,425,7,1632,425,0.4235294118,0.431372549,180,704
4050,950,400,0.222923498,3.965601966,4,407,7,1627,407,0.4398034398,0.4290104487,179,698
4050,1050,400,0.2276460385,4.048543689,4,412,11,1620,412,0.4344660194,0.4302469136,179,697
4050,1150,400,0.2470337621,3.8875,4,400,6,1594,400,0.4275,0.4335006274,171,691
4050,1250,412.3105626,0.2599173554,3.80952381,4,462,13,1636,462,0.4199134199,0.4358190709,194,713
4050,1350,412.3105626,0.2397045731,3.823144105,4,458,6,1592,458,0.4257641921,0.4422110553,195,704
4050,1450,412.3105626,0.2469166701,3.921875,4,448,13,1562,448,0.4464285714,0.447503201,200,699
4050,1550,412.3105626,0.246671843,4.070021882,4,457,5,1569,457,0.4551422319,0.4493307839,208,705
4050,1650,412.3105626,0.2627008965,4.105494505,5,455,9,1584,455,0.4549450549,0.4419191919,207,700
4050,1750,412.3105626,0.2952060519,4.298056156,5,463,10,1583,463,0.4514038877,0.4421983575,209,700
4050,1850,400,0.3090812028,4.182044888,4,401,6,1562,401,0.4389027431,0.4449423816,176,695
4050,1950,412.3105626,0.2935269624,4.071583514,4,461,6,1545,461,0.4338394794,0.4420711974,200,683
4050,2050,400,0.2764024651,4.02238806,4,402,10,1551,402,0.4303482587,0.4397163121,173,682
4050,2150,400,0.2634401684,4.029126214,4,412,11,1573,412,0.432038835,0.4469167196,178,703
4050,2250,400,0.2709578846,3.972568579,3,401,8,1590,401,0.4413965087,0.4427672956,177,704
4050,2350,412.3105626,0.2717430389,4.030172414,4,464,8,1553,464,0.4418103448,0.4423696072,205,687
4050,2450,412.3105626,0.2739024825,3.927472527,4,455,7,1555,455,0.4351648352,0.4398713826,198,684
4050,2550,412.3105626,0.2664360295,4.010683761,4,468,12,1565,468,0.4337606838,0.4383386581,203,686
4050,2650,400,0.2289252778,3.903703704,4,405,6,1552,405,0.4320987654,0.4387886598,175,681
4050,2750,412.3105626,0.2200263068,3.926724138,4,464,10,1558,464,0.4418103448,0.4409499358,205,687
4050,2850,412.3105626,0.2363199138,3.653932584,3,445,10,1558,445,0.4269662921,0.4473684211,190,697
4050,2950,412.3105626,0.2386057264,3.709090909,3,440,9,1522,440,0.4386363636,0.444152431,193,676
4050,3050,412.3105626,0.2464426229,3.971800434,4,461,10,1539,461,0.4490238612,0.4476933073,207,689
4050,3150,412.3105626,0.2543517303,3.827050998,4,451,8,1562,451,0.4412416851,0.4398207426,199,687
4050,3250,412.3105626,0.2391737511,3.814058957,4,441,4,1565,441,0.4535147392,0.4383386581,200,686
4050,3350,412.3105626,0.2470740103,3.778313253,4,415,4,1527,415,0.4674698795,0.4322200393,194,660
4050,3450,412.3105626,0.2422178945,3.798099762,4,421,5,1455,421,0.460807601,0.4240549828,194,617
4050,3550,412.3105626,0.2086709757,4.011111111,4,450,11,1377,450,0.4622222222,0.41902687,208,577
4050,3650,412.3105626,0.2119689826,3.876168224,4,428,5,1278,428,0.4392523364,0.4256651017,188,544
4050,3750,424.2640687,0.2205288361,3.858910891,4,404,3,1146,404,0.4306930693,0.4319371728,174,495
4050,3850,500,0.2214785425,3.803167421,4,442,8,1009,442,0.4208144796,0.4241823588,186,428
4050,3950,509.9019514,0.2182135561,3.867149758,4,414,12,893,414,0.4178743961,0.4266517357,173,381
4150,50,509.9019514,0.2316831357,3.795,3.5,400,4,891,400,0.4275,0.4354657688,171,388
4150,150,500,0.2367584905,3.833698031,4,457,8,1002,457,0.4157549234,0.4371257485,190,438
4150,250,424.2640687,0.2396293053,3.905437352,4,423,9,1125,423,0.4208037825,0.44,178,495
4150,350,412.3105626,0.2391229855,3.821670429,4,443,13,1272,443,0.4108352144,0.4402515723,182,560
4150,450,400,0.2340248348,4.014634146,4,410,11,1365,410,0.4219512195,0.4351648352,173,594
4150,550,400,0.2359615954,3.825436409,4,401,11,1468,401,0.4139650873,0.4373297003,166,642
4150,650,400,0.2247201039,3.995203837,4,417,13,1563,417,0.4268585132,0.4350607806,178,680
4150,750,400,0.2149958712,4.119047619,4,420,1,1627,420,0.4428571429,0.4357713583,186,709
4150,850,400,0.2149298921,4.002369668,4,422,11,1630,422,0.4312796209,0.4374233129,182,713
4150,950,400,0.2140484408,4.214797136,4,419,10,1620,419,0.4439140811,0.4487654321,186,727
4150,1050,400,0.2174363187,4.02238806,4,402,7,1617,402,0.4378109453,0.4458874459,176,721
4150,1150,400,0.2320558912,4.1375,4,400,9,1616,400,0.4425,0.4573019802,177,739
4150,1250,400,0.2476389992,4.014888337,4,403,12,1603,403,0.4317617866,0.4479101684,174,718
4150,1350,400,0.2347769966,3.950248756,4,402,10,1577,402,0.4303482587,0.4584654407,173,723
4150,1450,412.3105626,0.2202692667,3.967248908,4,458,3,1577,458,0.4454148472,0.4590995561,204,724
4150,1550,412.3105626,0.2576528961,3.893424036,4,441,14,1579,441,0.4489795918,0.4648511716,198,734
4150,1650,412.3105626,0.2722071279,3.984340045,4,447,6,1561,447,0.4496644295,0.4554772582,201,711
4150,1750,412.3105626,0.3012984117,4.129753915,4,447,8,1582,447,0.451901566,0.4456384324,202,705
4150,1850,412.3105626,0.2957837984,4.244988864,4,449,12,1553,449,0.4565701559,0.4443013522,205,690
4150,1950,400,0.2729693648,4.4475,4,400,9,1559,400,0.4775,0.4515715202,191,704
4150,2050,412.3105626,0.2531842519,4.182017544,4,456,4,1554,456,0.4605263158,0.4523809524,210,703
4150,2150,400,0.2676297327,4.078624079,4,407,16,1560,407,0.4398034398,0.4544871795,179,709
4150,2250,400,0.2598388953,4.23902439,4,410,9,1549,410,0.4463414634,0.4519044545,183,700
4150,2350,412.3105626,0.270391149,3.889135255,4,451,11,1550,451,0.4412416851,0.4593548387,199,712
4150,2450,412.3105626,0.2571770729,4.034858388,4,459,10,1560,459,0.4488017429,0.4538461538,206,708
4150,2550,400,0.2508878904,4.202933985,4,409,7,1568,409,0.4523227384,0.4572704082,185,717
4150,2650,412.3105626,0.2429715196,3.821978022,4,455,13,1561,455,0.4307692308,0.4490711083,196,701
4150,2750,412.3105626,0.2569472918,3.694196429,4,448,5,1576,448,0.421875,0.4517766497,189,712
4150,2850,412.3105626,0.2304567834,3.811529933,4,451,8,1567,451,0.4390243902,0.4537332482,198,711
4150,2950,412.3105626,0.2285952695,3.935555556,4,450,9,1567,450,0.4577777778,0.4582003829,206,718
4150,3050,412.3105626,0.2432138404,3.837899543,4,438,6,1554,438,0.4543378995,0.453024453,199,704
4150,3150,412.3105626,0.2449631515,3.872437358,4,439,9,1568,439,0.4555808656,0.4477040816,200,702
4150,3250,412.3105626,0.2446811996,3.807142857,4,420,9,1553,420,0.4666666667,0.4378622022,196,680
4150,3350,412.3105626,0.2375824567,3.806763285,4,414,8,1518,414,0.4734299517,0.442687747,196,672
4150,3450,412.3105626,0.2044266226,3.906323185,4,427,8,1449,427,0.4754098361,0.4423740511,203,641
4150,3550,412.3105626,0.2021648263,3.957777778,4,450,9,1353,450,0.4533333333,0.4345898004,204,588
4150,3650,412.3105626,0.2174005767,4.020642202,4,436,9,1238,436,0.4449541284,0.4345718901,194,538
4150,3750,424.2640687,0.2381937621,3.891089109,4,404,8,1116,404,0.4306930693,0.4318996416,174,482
4150,3850,500,0.2212202936,3.885393258,4,445,9,999,445,0.4269662921,0.4314314314,190,431
4150,3950,509.9019514,0.2337374152,3.895781638,4,403,12,894,403,0.4267990074,0.4407158837,172,394
4250,50,509.9019514,0.2393859885,3.918316832,4,404,6,865,404,0.4381188119,0.438150289,177,379
4250,150,500,0.2370061467,3.917225951,4,447,11,990,447,0.4362416107,0.4414141414,195,437
4250,250,424.2640687,0.2422002836,3.888349515,4,412,8,1115,412,0.4296116505,0.4511210762,177,503
4250,350,412.3105626,0.2406441303,3.876993166,4,439,14,1249,439,0.4214123007,0.4539631705,185,567
4250,450,400,0.2438888319,3.821782178,4,404,5,1337,404,0.4084158416,0.4525056096,165,605
4250,550,400,0.2260578615,4.050724638,4,414,8,1452,414,0.422705314,0.4511019284,175,655
4250,650,400,0.2207434698,4.103448276,4,406,6,1560,406,0.4433497537,0.4474358974,180,698
4250,750,400,0.2190108511,4.26056338,4,426,9,1617,426,0.4436619718,0.4452690167,189,720
4250,850,400,0.2202293763,4.226190476,4,420,5,1620,420,0.4428571429,0.4450617284,186,721
4250,950,400,0.2059037701,4.201438849,4,417,8,1598,417,0.4460431655,0.4561952441,186,729
4250,1050,400,0.2069187333,4.107579462,4,409,13,1585,409,0.4449877751,0.4548895899,182,721
4250,1150,400,0.2113166134,4.191646192,4,407,13,1588,407,0.4520884521,0.4571788413,184,726
4250,1250,400,0.2079602061,4.143902439,4,410,4,1580,410,0.4463414634,0.4601265823,183,727
4250,1350,400,0.2306725608,3.992592593,4,405,10,1548,405,0.4320987654,0.4644702842,175,719
4250,1450,412.3105626,0.2301430281,3.923245614,4,456,6,1577,456,0.4451754386,0.4692454027,203,740
4250,1550,412.3105626,0.2392163739,3.988864143,4,449,6,1557,449,0.4498886414,0.469492614,202,731
4250,1650,412.3105626,0.2648615924,3.886046512,4,430,7,1578,430,0.4511627907,0.4657794677,194,735
4250,1750,412.3105626,0.273854971,4.299319728,4,441,5,1603,441,0.4716553288,0.4578914535,208,734
4250,1850,412.3105626,0.2806571723,4.208920188,4,426,6,1565,426,0.4812206573,0.4555910543,205,713
4250,1950,412.3105626,0.2529066223,4.455555556,4,450,5,1567,450,0.4911111111,0.4582003829,221,718
4250,2050,412.3105626,0.24707594,4.331932773,4,476,11,1554,476,0.4663865546,0.4633204633,222,720
4250,2150,400,0.2415974427,4.269607843,4,408,4,1573,408,0.4534313725,0.4659885569,185,733
4250,2250,412.3105626,0.2593820074,3.961620469,4,469,11,1537,469,0.4221748401,0.46258946,198,711
4250,2350,400,0.2501977135,4.104738155,4,401,8,1544,401,0.4463840399,0.460492228,179,711
4250,2450,400,0.2737966609,4.054726368,4,402,12,1577,402,0.4427860697,0.4610019023,178,727
4250,2550,412.3105626,0.2753110432,4.011013216,4,454,8,1562,454,0.4471365639,0.4615877081,203,721
4250,2650,412.3105626,0.2449567351,3.91011236,4,445,7,1541,445,0.4516853933,0.464633355,201,716
4250,2750,412.3105626,0.2618094634,3.751152074,4,434,6,1538,434,0.435483871,0.4590377113,189,706
4250,2850,412.3105626,0.2465137135,3.938325991,4,454,11,1561,454,0.4449339207,0.4593209481,202,717
4250,2950,412.3105626,0.233385843,3.965675057,4,437,10,1546,437,0.471395881,0.468305304,206,724
4250,3050,412.3105626,0.2441081436,3.815602837,4,423,3,1546,423,0.463356974,0.4637774903,196,717
4250,3150,412.3105626,0.241609515,3.759036145,4,415,7,1549,415,0.4626506024,0.4525500323,192,701
4250,3250,412.3105626,0.2310193888,3.972286374,4,433,11,1557,433,0.4688221709,0.445728966,203,694
4250,3350,412.3105626,0.2100943273,4.060674157,4,445,9,1507,445,0.4696629213,0.4538818845,209,684
4250,3450,412.3105626,0.213091958,4.029680365,4,438,4,1422,438,0.4703196347,0.4465541491,206,635
4250,3550,412.3105626,0.2070347253,4.065359477,4,459,5,1330,459,0.4531590414,0.4466165414,208,594
4250,3650,412.3105626,0.2150416203,4.020361991,4,442,3,1234,442,0.4389140271,0.4448946515,194,549
4250,3750,412.3105626,0.2342990956,3.87,4,400,10,1116,400,0.425,0.4372759857,170,488
4250,3850,500,0.2207374415,3.988986784,4,454,5,1008,454,0.4317180617,0.4384920635,196,442
4250,3950,509.9019514,0.2272668363,3.895781638,4,403,11,879,403,0.4317617866,0.441410694,174,388
4350,50,509.9019514,0.2348626312,4.054054054,4,407,9,859,407,0.4471744472,0.4493597206,182,386
4350,150,500,0.2398534535,4.111111111,4,450,10,984,450,0.4511111111,0.450203252,203,443
4350,250,412.3105626,0.2346744718,4.061728395,4,405,1,1097,405,0.4395061728,0.4557885141,178,500
4350,350,400,0.2381714377,4.004950495,4,404,11,1230,404,0.4257425743,0.4577235772,172,563
4350,450,400,0.2275635673,4.131707317,4,410,5,1343,410,0.4390243902,0.4601638124,180,618
4350,550,412.3105626,0.2364943444,4.139784946,4,465,9,1437,465,0.4559139785,0.4592901879,212,660
4350,650,400,0.2219905784,4.169950739,4,406,5,1533,406,0.4433497537,0.4611872146,180,707
4350,750,400,0.2120684661,4.267942584,4,418,11,1593,418,0.45215311,0.458254865,189,730
4350,850,400,0.2200056388,4.220873786,4,412,5,1617,412,0.4441747573,0.4557823129,183,737
4350,950,412.3105626,0.2162759313,4.203862661,4,466,6,1597,466,0.4570815451,0.4621164684,213,738
4350,1050,400,0.1941213746,4.26405868,4,409,9,1575,409,0.4572127139,0.4704761905,187,741
4350,1150,400,0.2024063531,4.037220844,4,403,9,1581,403,0.4441687345,0.4693232132,179,742
4350,1250,400,0.2058955732,4.224096386,4,415,2,1543,415,0.4506024096,0.4782890473,187,738
4350,1350,412.3105626,0.2133470087,4.137254902,4,459,6,1560,459,0.4662309368,0.4724358974,214,737
4350,1450,412.3105626,0.2375248205,4.214285714,4,476,8,1579,476,0.4474789916,0.4768841039,213,753
4350,1550,412.3105626,0.2420856065,4.13876652,4,454,9,1573,454,0.4603524229,0.4742530197,209,746
4350,1650,412.3105626,0.2468125317,4.224537037,4,432,9,1590,432,0.4837962963,0.4729559748,209,752
4350,1750,412.3105626,0.2380421465,4.077858881,4,411,5,1593,411,0.496350365,0.461393597,204,735
4350,1850,412.3105626,0.2234514073,4.495495495,4,444,8,1577,444,0.5045045045,0.4698795181,224,741
4350,1950,412.3105626,0.2269468029,4.417040359,4,446,6,1561,446,0.5,0.465727098,223,727
4350,2050,412.3105626,0.2190887278,4.467532468,4,462,4,1539,462,0.4913419913,0.4710851202,227,725
4350,2150,400,0.2277020802,4.183622829,4,403,6,1539,403,0.4516129032,0.469785575,182,723
4350,2250,412.3105626,0.2452984128,4.047311828,4,465,7,1566,465,0.4430107527,0.4687100894,206,734
4350,2350,400,0.2669433344,4,4,403,6,1549,403,0.4193548387,0.471917366,169,731
4350,2450,412.3105626,0.2655985576,4.135371179,4,458,10,1567,458,0.4519650655,0.4696873006,207,736
4350,2550,412.3105626,0.247843826,3.918141593,4,452,4,1556,452,0.453539823,0.4601542416,205,716
4350,2650,412.3105626,0.2561943068,3.839002268,4,441,4,1530,441,0.4512471655,0.4660130719,199,713
4350,2750,412.3105626,0.2651931205,3.812064965,4,431,3,1539,431,0.4547563805,0.4658869396,196,717
4350,2850,412.3105626,0.256599407,3.906759907,4,429,9,1563,429,0.4638694639,0.4644913628,199,726
4350,2950,412.3105626,0.2619921139,3.808056872,4,422,6,1545,422,0.4573459716,0.4621359223,193,714
4350,3050,412.3105626,0.2321553032,3.775656325,4,419,7,1551,419,0.4653937947,0.4590586718,195,712
4350,3150,412.3105626,0.226417625,3.809638554,4,415,7,1559,415,0.4771084337,0.4573444516,198,713
4350,3250,412.3105626,0.2286585013,3.876777251,4,422,8,1566,422,0.4691943128,0.4546615581,198,712
4350,3350,412.3105626,0.2085667489,4.006681514,4,449,7,1497,449,0.4543429844,0.4535738143,204,679
4350,3450,400,0.1995483296,4.180693069,4,404,7,1419,404,0.4554455446,0.4531360113,184,643
4350,3550,412.3105626,0.223371431,4.059340659,4,455,3,1315,455,0.4549450549,0.4517110266,207,594
4350,3650,412.3105626,0.2163173888,4.056433409,4,443,5,1221,443,0.4469525959,0.4512694513,198,551
4350,3750,412.3105626,0.2202909368,4.022277228,4,404,14,1094,404,0.4405940594,0.4515539305,178,494
4350,3850,500,0.2313321338,3.90969163,4,454,12,997,454,0.4273127753,0.4473420261,194,446
4350,3950,509.9019514,0.236884354,3.869458128,4,406,14,883,406,0.4236453202,0.4382785957,172,387
4450,50,509.9019514,0.2388015622,4.211442786,4,402,9,857,402,0.4626865672,0.4655775963,186,399
4450,150,500,0.2281618653,4.247216036,4,449,12,986,449,0.4654788419,0.4665314402,209,460
4450,250,412.3105626,0.2413141516,4.201492537,4,402,10,1115,402,0.4527363184,0.467264574,182,521
4450,350,400,0.2216080921,4.2325,4.5,400,4,1227,400,0.465,0.4718826406,186,579
4450,450,400,0.2102815396,4.309133489,5,427,8,1334,427,0.4566744731,0.4737631184,195,632
4450,550,400,0.2278148911,4.2475,5,400,11,1432,400,0.46,0.4741620112,184,679
4450,650,400,0.2123794803,4.534653465,5,404,9,1540,404,0.4876237624,0.4733766234,197,729
4450,750,412.3105626,0.2170124687,4.262472885,4,461,10,1563,461,0.4685466377,0.4676903391,216,731
4450,850,412.3105626,0.2091102084,4.259259259,4,459,11,1604,459,0.4705882353,0.470074813,216,754
4450,950,412.3105626,0.2091870862,4.246153846,4,455,5,1603,455,0.4747252747,0.4716157205,216,756
4450,1050,400,0.1919189199,4.353510896,4,413,15,1576,413,0.4697336562,0.4841370558,194,763
4450,1150,400,0.1808024423,4.204488778,4,401,5,1564,401,0.4663341646,0.4859335038,187,760
4450,1250,400,0.1793778527,4.097014925,4,402,7,1555,402,0.4577114428,0.4887459807,184,760
4450,1350,400,0.211397885,4.351941748,4,412,9,1553,412,0.4660194175,0.4855119124,192,754
4450,1450,400,0.2104614264,4.596577017,4,409,11,1557,409,0.4938875306,0.4823378292,202,751
4450,1550,412.3105626,0.2239602997,4.33106576,4,441,7,1572,441,0.4988662132,0.4866412214,220,765
4450,1650,412.3105626,0.223845782,4.215311005,4,418,5,1592,418,0.5,0.4773869347,209,760
4450,1750,412.3105626,0.208331684,4.325740319,4,439,9,1593,439,0.5079726651,0.4701820465,223,749
4450,1850,412.3105626,0.2001626661,4.166666667,4,426,12,1594,426,0.5070422535,0.4717691343,216,752
4450,1950,412.3105626,0.2167552418,4.339449541,4,436,7,1568,436,0.504587156,0.4725765306,220,741
