x,y,Dist_400,N_400,N_r800,R_count_group_400,R_count_group_r800,T_count_group_400,T_count_group_r800
5750,1550,434.0087976,400,1091,0.5888636364,0.5637030247,235.5454545,615
5750,1650,435.0888709,400,1100,0.5934302326,0.5572727273,237.372093,613
5750,1750,432.5634186,400,1091,0.6106111111,0.5673693859,244.2444444,619
5750,1850,435.4116826,400,1090,0.6084375,0.5605504587,243.375,611
5750,1950,428.5281363,400,1098,0.5802272727,0.5619307832,232.0909091,617
5750,2050,428.6067005,400,1087,0.5818518519,0.5584176633,232.7407407,607
5750,2150,421.9004622,400,1070,0.5725,0.5719626168,229,612
5750,2250,414.7288271,400,1072,0.5645,0.5671641791,225.8,608
5750,2350,417.2740671,400,1060,0.5648529412,0.5650943396,225.9411765,599
5750,2450,411.5674369,400,1077,0.5555612245,0.5645311049,222.2244898,608
5750,2550,409.5354664,400,1058,0.5633333333,0.5642722117,225.3333333,597
5750,2650,412.0578438,400,1070,0.5561979167,0.5663551402,222.4791667,606
5750,2750,422.1158824,400,1087,0.5661363636,0.5639374425,226.4545455,613
5750,2850,428.86078,400,1097,0.5876470588,0.5587967183,235.0588235,613
5750,2950,435.3908789,400,1088,0.6036956522,0.5523897059,241.4782609,601
5750,3050,425,400,1110,0.60390625,0.554954955,241.5625,616
5750,3150,424.6633762,400,1129,0.6064830508,0.5589016829,242.5932203,631
5750,3250,410.1219331,400,1116,0.5849,0.5627240143,233.96,628
5750,3350,411.2547079,400,1060,0.5795652174,0.5688679245,231.826087,603
5750,3450,409.2676386,400,1018,0.5775,0.5667976424,231,577
5750,3550,407.818329,400,946,0.5889473684,0.5665961945,235.5789474,536
5750,3650,410.7919181,400,878,0.583125,0.5615034169,233.25,493
5750,3750,441.0019939,400,792,0.5807758621,0.5568181818,232.3103448,441
5750,3850,504.204544,400,722,0.5738888889,0.5595567867,229.5555556,404
5750,3950,576.1944116,400,653,0.5695,0.5558958652,227.8,363
5850,50,700.7139217,400,506,0.547,0.5434782609,218.8,275
5850,150,608.276253,400,573,0.54,0.5427574171,216,311
5850,250,583.0951895,400,641,0.5375,0.5475819033,215,351
5850,350,518.5449729,400,709,0.5378703704,0.5472496474,215.1481481,388
5850,450,502.6850979,400,775,0.5375961538,0.5432258065,215.0384615,421
5850,550,487.5646606,400,827,0.5665789474,0.5417170496,226.6315789,448
5850,650,480.7401701,400,902,0.5673333333,0.544345898,226.9333333,491
5850,750,478.0914437,400,923,0.5742857143,0.548212351,229.7142857,506
5850,850,479.5831523,400,941,0.561,0.5589798087,224.4,526
5850,950,475.6358988,400,930,0.5524590164,0.5537634409,220.9836066,515
5850,1050,477.2607021,400,940,0.5455555556,0.5542553191,218.2222222,521
5850,1150,480.3844614,400,933,0.5676923077,0.5605573419,227.0769231,523
5850,1250,482.7534023,400,942,0.5804661017,0.5520169851,232.1864407,520
5850,1350,483.3153732,400,945,0.5854296875,0.5513227513,234.171875,521
5850,1450,497.0501217,400,970,0.5858823529,0.5525773196,234.3529412,536
5850,1550,495.0458792,400,963,0.5908802817,0.5659397715,236.3521127,545
5850,1650,496.9909456,400,987,0.5983,0.5663627153,239.32,559
5850,1750,490.5354218,400,980,0.6071875,0.5663265306,242.875,555
5850,1850,498.1096341,400,966,0.6021698113,0.5652173913,240.8679245,546
5850,1950,477.2607021,400,957,0.5833333333,0.5600835946,233.3333333,536
5850,2050,467.7071733,400,955,0.576875,0.5706806283,230.75,545
5850,2150,460.7549044,400,951,0.5696721311,0.570977918,227.8688525,543
5850,2250,457.495711,400,958,0.5697674419,0.5762004175,227.9069767,552
5850,2350,455.292946,400,940,0.5602083333,0.5691489362,224.0833333,535
5850,2450,450.2524544,400,955,0.5646363636,0.5685863874,225.8545455,543
5850,2550,445.1761653,400,955,0.5677272727,0.5748691099,227.0909091,549
5850,2650,457.874571,400,962,0.5599561404,0.5758835759,223.9824561,554
5850,2750,468.8577462,400,951,0.5562068966,0.5667718191,222.4827586,539
5850,2850,476.4175524,400,983,0.5918421053,0.5656154629,236.7368421,556
5850,2950,484.435155,400,980,0.5953225806,0.5581632653,238.1290323,547
5850,3050,490.2903378,400,999,0.6005769231,0.5635635636,240.2307692,563
5850,3150,461.4445086,400,980,0.6075431034,0.5755102041,243.0172414,564
5850,3250,444.5751442,400,987,0.5963235294,0.5714285714,238.5294118,564
5850,3350,447.2135955,400,945,0.5825,0.5735449735,233,542
5850,3450,449.1045705,400,900,0.5853813559,0.5744444444,234.1525424,517
5850,3550,437.8802695,400,843,0.5800543478,0.5765124555,232.0217391,486
5850,3650,463.0814663,400,787,0.5841666667,0.5679796696,233.6666667,447
5850,3750,505.3205292,400,714,0.5839534884,0.5602240896,233.5813953,400
5850,3850,572.4441525,400,665,0.5817307692,0.5609022556,232.6923077,373
5850,3950,609.4494002,400,585,0.5763095238,0.5658119658,230.5238095,331
5950,50,728.0109889,400,438,0.54,0.5456621005,216,239
5950,150,701.8408973,400,497,0.5429032258,0.5412474849,217.1612903,269
5950,250,633.8491192,400,552,0.5394117647,0.5434782609,215.7647059,300
5950,350,604.3493156,400,619,0.5395238095,0.5476575121,215.8095238,339
5950,450,571.8905695,400,665,0.5420588235,0.5428571429,216.8235294,361
5950,550,536.0888959,400,723,0.5655434783,0.5518672199,226.2173913,399
5950,650,531.5072906,400,767,0.57625,0.5449804433,230.5,418
5950,750,527.967802,400,787,0.5825,0.5514612452,233,434
5950,850,521.9569181,400,812,0.575304878,0.5615763547,230.1219512,456
5950,950,525.9911279,400,822,0.5644444444,0.5644768856,225.7777778,464
5950,1050,530.4984179,400,827,0.5532142857,0.5574365175,221.2857143,461
5950,1150,532.7509075,400,828,0.5558088235,0.5555555556,222.3235294,460
5950,1250,534.8388838,400,810,0.5830921053,0.5518518519,233.2368421,447
5950,1350,539.9073995,400,823,0.593625,0.5565006075,237.45,458
5950,1450,556.1346189,400,842,0.5944642857,0.5736342043,237.7857143,483
5950,1550,558.2711408,400,854,0.5955555556,0.5690866511,238.2222222,486
5950,1650,547.7225575,400,864,0.6033333333,0.5729166667,241.3333333,495
5950,1750,537.5207637,400,861,0.6086607143,0.5679442509,243.4642857,489
5950,1850,536.3695626,400,857,0.6007692308,0.5717619603,240.3076923,490
5950,1950,522.3572943,400,855,0.5842857143,0.5660818713,233.7142857,484
5950,2050,516.3977795,400,825,0.5805555556,0.5757575758,232.2222222,475
5950,2150,509.356893,400,824,0.5698611111,0.5776699029,227.9444444,476
5950,2250,516.3190543,400,821,0.5706707317,0.5700365408,228.2682927,468
5950,2350,515.1051673,400,820,0.5677222222,0.5756097561,227.0888889,472
5950,2450,506.1780479,400,832,0.559527027,0.5757211538,223.8108108,479
5950,2550,504.5035278,400,828,0.5682738095,0.5809178744,227.3095238,481
5950,2650,508.1338406,400,829,0.5626,0.5802171291,225.04,481
5950,2750,517.7342759,400,872,0.571097561,0.5779816514,228.4390244,504
5950,2850,525.3570215,400,877,0.5841666667,0.5701254276,233.6666667,500
5950,2950,529.9371032,400,883,0.5895138889,0.5696489241,235.8055556,503
5950,3050,528.2905537,400,865,0.5975,0.5710982659,239,494
5950,3150,514.0872633,400,866,0.6028571429,0.5762124711,241.1428571,499
5950,3250,506.1780479,400,858,0.5866891892,0.5804195804,234.6756757,498
5950,3350,507.6087732,400,839,0.5925833333,0.5768772348,237.0333333,484
5950,3450,505.9223723,400,789,0.582712766,0.5830164766,233.0851064,460
5950,3550,505.5689864,400,749,0.5768,0.5821094793,230.72,436
5950,3650,523.102632,400,699,0.5711363636,0.5751072961,228.4545455,402
5950,3750,589.9152482,400,637,0.5845,0.5745682889,233.8,366
5950,3850,616.0726049,400,579,0.5893181818,0.5751295337,235.7272727,333
5950,3950,691.5455835,400,521,0.5851470588,0.5777351248,234.0588235,301
